,Year,State,STATE_NAME,REGION_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,ht_happ
3780,2016,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
3781,2016,TN,Tennessee,South,Commercial Sex Acts,10,0,0,0,1
3782,2016,TX,Texas,South,Commercial Sex Acts,3,0,2,0,1
3783,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3784,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3785,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3786,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3787,2019,TX,Texas,South,Involuntary Servitude,3,0,0,0,1
3788,2020,TX,Texas,South,Involuntary Servitude,1,0,2,1,1
3789,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,2,0,1
3790,2019,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
3791,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3792,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3793,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3794,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3795,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3796,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3797,2017,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
3798,2018,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
3799,2019,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3800,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3801,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,5,0,1
3802,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3803,2019,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3804,2019,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3805,2018,NJ,New Jersey,Northeast,Involuntary Servitude,1,0,1,0,1
3806,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3807,2018,AK,Alaska,West,Involuntary Servitude,1,0,0,0,1
3808,2017,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
3809,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3810,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3811,2019,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,1,0,1
3812,2016,OR,Oregon,West,Commercial Sex Acts,1,0,0,0,1
3813,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3814,2017,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
3815,2017,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
3816,2017,RI,Rhode Island,Northeast,Commercial Sex Acts,2,0,2,0,1
3817,2017,WA,Washington,West,Commercial Sex Acts,3,0,1,0,1
3818,2018,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
3819,2017,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3820,2019,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
3821,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3822,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3823,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,4,0,1
3824,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,4,0,1
3825,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,6,0,1
3826,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3827,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,4,0,1,0,1
3828,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3829,2016,MO,Missouri,Midwest,Commercial Sex Acts,1,0,1,1,1
3830,2016,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3831,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3832,2016,NV,Nevada,West,Commercial Sex Acts,20,9,23,15,1
3833,2016,NV,Nevada,West,Commercial Sex Acts,4,0,2,0,1
3834,2016,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
3835,2016,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
3836,2016,IN,Indiana,Midwest,Commercial Sex Acts,2,0,0,0,1
3837,2016,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
3838,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3839,2016,TX,Texas,South,Commercial Sex Acts,2,0,2,0,1
3840,2016,TX,Texas,South,Commercial Sex Acts,2,0,2,1,1
3841,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3842,2016,LA,Louisiana,South,Commercial Sex Acts,5,0,3,0,1
3843,2016,TX,Texas,South,Commercial Sex Acts,3,0,1,0,1
3844,2016,TX,Texas,South,Commercial Sex Acts,4,0,0,0,1
3845,2016,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
3846,2016,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
3847,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3848,2016,CT,Connecticut,Northeast,Commercial Sex Acts,3,0,0,0,1
3849,2016,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
3850,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3851,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3852,2016,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
3853,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3854,2016,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
3855,2016,LA,Louisiana,South,Commercial Sex Acts,6,0,5,0,1
3856,2016,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,4,0,1
3857,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3858,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3859,2016,TX,Texas,South,Involuntary Servitude,4,0,0,0,1
3860,2016,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
3861,2016,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3862,2016,TX,Texas,South,Involuntary Servitude,3,0,3,0,1
3863,2016,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
3864,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3865,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3866,2016,CT,Connecticut,Northeast,Involuntary Servitude,1,0,0,0,1
3867,2016,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
3868,2016,LA,Louisiana,South,Involuntary Servitude,1,0,1,0,1
3869,2016,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
3870,2016,LA,Louisiana,South,Commercial Sex Acts,3,0,2,0,1
3871,2016,ND,North Dakota,Midwest,Involuntary Servitude,1,0,0,0,1
3872,2016,OK,Oklahoma,South,Commercial Sex Acts,3,0,2,0,1
3873,2016,OK,Oklahoma,South,Commercial Sex Acts,4,0,4,0,1
3874,2016,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
3875,2016,TN,Tennessee,South,Commercial Sex Acts,3,0,2,0,1
3876,2016,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
3877,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3878,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3879,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3880,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3881,2016,TX,Texas,South,Involuntary Servitude,3,0,1,0,1
3882,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3883,2016,TX,Texas,South,Involuntary Servitude,6,0,6,0,1
3884,2016,MD,Maryland,South,Commercial Sex Acts,3,0,2,0,1
3885,2016,TX,Texas,South,Involuntary Servitude,3,0,0,0,1
3886,2016,MD,Maryland,South,Commercial Sex Acts,3,0,3,0,1
3887,2016,VT,Vermont,Northeast,Commercial Sex Acts,2,0,0,0,1
3888,2016,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
3889,2016,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3890,2016,AK,Alaska,West,Commercial Sex Acts,2,0,0,0,1
3891,2016,AZ,Arizona,West,Commercial Sex Acts,2,0,2,0,1
3892,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3893,2019,AR,Arkansas,South,Commercial Sex Acts,1,0,0,0,1
3894,2020,OR,Oregon,West,Commercial Sex Acts,1,0,0,0,1
3895,2019,VA,Virginia,South,Commercial Sex Acts,1,0,1,0,1
3896,2018,AR,Arkansas,South,Involuntary Servitude,1,0,1,0,1
3897,2019,OH,Ohio,Midwest,Commercial Sex Acts,1,0,1,0,1
3898,2017,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
3899,2019,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
3900,2019,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,1,0,1
3901,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3902,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3903,2019,GA,Georgia,South,Commercial Sex Acts,1,0,1,0,1
3904,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
3905,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3906,2020,GA,Georgia,South,Involuntary Servitude,1,0,1,0,1
3907,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
3908,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3909,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
3910,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3911,2020,GA,Georgia,South,Commercial Sex Acts,5,0,0,0,1
3912,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3913,2018,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
3914,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3915,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3916,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,2,0,1
3917,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,1,0,1
3918,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,5,0,1
3919,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
3920,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,4,0,1,0,1
3921,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
3922,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,4,0,1
3923,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,2,0,1
3924,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3925,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3926,2019,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
3927,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3928,2019,TX,Texas,South,Involuntary Servitude,42,0,41,0,1
3929,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3930,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3931,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3932,2020,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
3933,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
3934,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3935,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3936,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3937,2017,TN,Tennessee,South,Commercial Sex Acts,2,0,2,0,1
3938,2019,MD,Maryland,South,Involuntary Servitude,1,0,1,1,1
3939,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3940,2020,GA,Georgia,South,Commercial Sex Acts,3,0,0,0,1
3941,2019,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3942,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3943,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3944,2020,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
3945,2020,NJ,New Jersey,Northeast,Involuntary Servitude,1,0,1,0,1
3946,2020,NJ,New Jersey,Northeast,Commercial Sex Acts,1,0,1,0,1
3947,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3948,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3949,2020,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
3950,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3951,2020,LA,Louisiana,South,Involuntary Servitude,1,0,1,0,1
3952,2018,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
3953,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
3954,2019,NC,North Carolina,South,Commercial Sex Acts,3,0,0,0,1
3955,2018,OR,Oregon,West,Commercial Sex Acts,3,0,0,0,1
3956,2015,OR,Oregon,West,Commercial Sex Acts,1,0,0,0,1
3957,2017,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3958,2018,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3959,2019,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
3960,2018,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3961,2018,TX,Texas,South,Commercial Sex Acts,4,0,0,0,1
3962,2019,TX,Texas,South,Commercial Sex Acts,2,1,0,0,1
3963,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3964,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3965,2018,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3966,2017,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
3967,2018,MO,Missouri,Midwest,Commercial Sex Acts,2,0,2,0,1
3968,2019,AZ,Arizona,West,Commercial Sex Acts,2,0,2,0,1
3969,2019,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
3970,2017,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
3971,2018,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
3972,2018,TX,Texas,South,Commercial Sex Acts,2,0,2,0,1
3973,2018,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3979,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3988,2016,VA,Virginia,South,Commercial Sex Acts,1,0,1,0,1
3989,2017,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3990,2018,TX,Texas,South,Commercial Sex Acts,3,0,2,0,1
3991,2018,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
3992,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3993,2018,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,1,1,1
3994,2020,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3995,2018,TX,Texas,South,Involuntary Servitude,2,2,5,0,1
3996,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,1,0,1
3997,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3998,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3999,2018,TX,Texas,South,Commercial Sex Acts,5,0,0,0,1
4000,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
4001,2020,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
4002,2019,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
4003,2019,NC,North Carolina,South,Commercial Sex Acts,3,0,1,0,1
4004,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
4005,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
4006,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
4007,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
4008,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4009,2017,CO,Colorado,West,Commercial Sex Acts,3,0,0,0,1
4010,2017,CO,Colorado,West,Involuntary Servitude,2,0,0,0,1
4011,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4012,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4013,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4014,2018,CO,Colorado,West,Commercial Sex Acts,5,0,0,0,1
4015,2018,CO,Colorado,West,Commercial Sex Acts,4,0,0,0,1
4016,2018,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
4017,2018,CO,Colorado,West,Commercial Sex Acts,3,0,0,0,1
4018,2019,CO,Colorado,West,Commercial Sex Acts,6,0,0,0,1
4019,2019,CO,Colorado,West,Commercial Sex Acts,3,0,1,0,1
4020,2019,MN,Minnesota,Midwest,Involuntary Servitude,2,0,0,0,1
4021,2019,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
4022,2020,MN,Minnesota,Midwest,Involuntary Servitude,1,0,0,0,1
4023,2020,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
4024,2019,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
4025,2019,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
4026,2018,MI,Michigan,Midwest,Commercial Sex Acts,2,0,2,0,1
4027,2017,TX,Texas,South,Involuntary Servitude,3,0,2,0,1
4028,2020,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
4029,2017,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4030,2018,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
4031,2020,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
4032,2020,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
4033,2018,TX,Texas,South,Commercial Sex Acts,5,0,3,0,1
4034,2019,TX,Texas,South,Commercial Sex Acts,11,0,2,0,1
4035,2019,TX,Texas,South,Commercial Sex Acts,3,0,2,0,1
4036,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4037,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4038,2020,TX,Texas,South,Commercial Sex Acts,6,0,5,0,1
4039,2019,NH,New Hampshire,Northeast,Commercial Sex Acts,1,0,0,0,1
4040,2020,CT,Connecticut,Northeast,Commercial Sex Acts,2,0,0,0,1
4041,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4042,2020,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
4043,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4044,2020,TX,Texas,South,Commercial Sex Acts,18,0,9,0,1
4045,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
4046,2017,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
4047,2017,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
4048,2019,TX,Texas,South,Involuntary Servitude,2,0,1,0,1
4049,2019,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
4050,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
4051,2020,TX,Texas,South,Commercial Sex Acts,1,0,1,1,1
4052,2020,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
4053,2020,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
4054,2018,MI,Michigan,Midwest,Commercial Sex Acts,2,0,0,0,1
4055,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
4056,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
4057,2020,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,1,0,1
4058,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
4059,2018,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
4060,2020,VA,Virginia,South,Commercial Sex Acts,1,0,0,0,1
4061,2020,VA,Virginia,South,Involuntary Servitude,1,0,0,0,1
4062,2017,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
4063,2017,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
4064,2019,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4065,2020,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
4066,2020,CO,Colorado,West,Commercial Sex Acts,3,0,1,0,1
4067,2020,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4068,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
4069,2018,OK,Oklahoma,South,Commercial Sex Acts,2,0,0,0,1
4070,2018,FL,Florida,South,Commercial Sex Acts,6,7,0,0,1
4071,2017,TX,Texas,South,Commercial Sex Acts,10,0,3,0,1
4072,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
4073,2017,TX,Texas,South,Involuntary Servitude,8,0,0,0,1
4074,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
4075,2018,TN,Tennessee,South,Involuntary Servitude,3,0,3,0,1
4076,2018,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
4077,2020,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
4078,2018,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
4079,2018,MI,Michigan,Midwest,Involuntary Servitude,1,0,0,0,1
4080,2018,CO,Colorado,West,Involuntary Servitude,1,0,1,0,1
4081,2019,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
4082,2019,KS,Kansas,Midwest,Commercial Sex Acts,1,0,1,0,1
4083,2019,TX,Texas,South,Commercial Sex Acts,5,0,0,0,1
4084,2017,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
4085,2019,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
4086,2017,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
4087,2020,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4088,2020,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4089,2020,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
4090,2017,CO,Colorado,West,Commercial Sex Acts,4,0,0,0,1
4091,2017,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
4092,2018,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
4093,2019,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
4094,2019,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
4095,2017,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
4096,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,3,0,1
4097,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,7,0,6,0,1
4098,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,10,0,4,0,1
4099,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4100,2017,SC,South Carolina,South,Commercial Sex Acts,3,0,3,0,1
4101,2017,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
4102,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
4103,2019,AK,Alaska,West,Commercial Sex Acts,1,0,1,0,1
4104,2017,KY,Kentucky,South,Involuntary Servitude,4,0,0,0,1
4105,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
4106,2017,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
4107,2018,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,1,0,1
4108,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
4109,2018,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
4110,2018,MN,Minnesota,Midwest,Commercial Sex Acts,7,0,6,0,1
4111,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
4112,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
4113,2018,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
4114,2019,RI,Rhode Island,Northeast,Commercial Sex Acts,2,0,5,0,1
4115,2019,RI,Rhode Island,Northeast,Commercial Sex Acts,3,0,0,0,1
4116,2019,RI,Rhode Island,Northeast,Involuntary Servitude,4,0,4,0,1
4117,2020,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
4118,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
4119,2017,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
4120,2018,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,1,0,1
4121,2017,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,1,0,1
4122,2017,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
4123,2017,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4124,2017,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
4125,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
4126,2016,MD,Maryland,South,Commercial Sex Acts,3,0,3,0,1
4127,2016,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
4128,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
4129,2016,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
4130,2016,IN,Indiana,Midwest,Commercial Sex Acts,1,0,1,1,1
4131,2016,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
4132,2016,MN,Minnesota,Midwest,Commercial Sex Acts,5,0,5,0,1
4133,2016,LA,Louisiana,South,Commercial Sex Acts,13,0,11,0,1
4134,2016,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
4135,2016,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
4136,2016,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
4137,2016,AK,Alaska,West,Commercial Sex Acts,1,0,0,0,1
4138,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
4139,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
4140,2016,AR,Arkansas,South,Involuntary Servitude,2,0,0,0,1
4141,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
4142,2016,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
4143,2016,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
4144,2016,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
4145,2016,NV,Nevada,West,Commercial Sex Acts,24,1,0,0,1
4146,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
4147,2016,NV,Nevada,West,Commercial Sex Acts,1,0,1,0,1
4148,2016,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
4149,2016,OK,Oklahoma,South,Commercial Sex Acts,2,0,2,0,1
4150,2016,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
4151,2016,OK,Oklahoma,South,Commercial Sex Acts,8,0,8,0,1
4152,2016,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
4153,2016,TN,Tennessee,South,Commercial Sex Acts,5,0,1,0,1
4154,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
4155,2016,TX,Texas,South,Commercial Sex Acts,5,0,2,0,1
